1.00,0.25,0.00,0.00,0.13,0.13,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.06,0.00,0.00,1.00,0.00,0.00,0.00,3.00,0.98,0.70,1.00,0.43,0.91,0.91,1.00,1.00$0,0,1,0
1.00,0.25,0.00,0.00,0.25,0.00,0.00,0.06,0.06,0.00,0.00,0.00,0.06,0.00,0.00,0.00,1.00,0.00,1.00,0.00,2.00,1.00,0.65,1.00,0.44,1.00,1.00,0.91,0.91$0,0,1,0
1.00,0.25,0.00,0.00,0.25,0.06,0.00,0.00,0.06,0.00,0.00,0.00,0.06,0.00,0.06,0.00,1.00,0.00,1.00,0.00,3.00,1.00,0.66,0.98,0.43,1.00,1.00,1.00,1.00$1,0,0,0
1.00,0.25,0.06,0.00,0.25,0.06,0.00,0.06,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00,0.99,0.64,1.00,0.64,0.90,0.90,1.00,1.00$1,0,0,0
1.00,0.25,0.06,0.06,0.25,0.06,0.00,0.06,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,2.00,0.98,0.63,1.00,0.64,0.90,0.90,1.00,1.00$1,0,0,0
1.00,0.25,0.06,0.13,0.25,0.06,0.00,0.00,0.13,0.06,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,2.00,1.00,0.64,0.99,0.86,1.00,1.00,0.89,0.89$0,0,0,1
1.00,0.25,0.06,0.13,0.00,0.00,0.25,0.06,0.00,0.00,0.13,0.06,0.00,0.00,0.06,0.00,1.00,1.00,0.00,0.00,3.00,0.87,0.27,1.00,0.86,1.00,1.00,0.88,0.88$0,0,1,0
1.00,0.25,0.06,0.13,0.25,0.06,0.00,0.00,0.13,0.06,0.06,0.00,0.06,0.00,0.00,0.00,1.00,1.00,1.00,0.00,4.00,1.00,0.85,0.98,0.84,1.00,1.00,0.88,0.88$1,0,0,0
1.00,0.25,0.13,0.13,0.25,0.13,0.00,0.00,0.13,0.00,0.00,0.00,0.06,0.06,0.00,0.00,1.00,1.00,1.00,1.00,4.00,0.98,0.88,1.00,0.63,0.78,0.78,1.00,1.00$0,0,1,0
1.00,0.25,0.25,0.00,0.25,0.13,0.00,0.00,0.13,0.00,0.00,0.00,0.13,0.06,0.00,0.00,1.00,0.00,1.00,0.00,4.00,0.99,0.65,1.00,0.42,1.00,1.00,1.00,1.00$0,0,1,0
1.00,0.50,0.00,0.00,0.25,0.13,0.00,0.00,0.13,0.00,0.06,0.00,0.13,0.06,0.00,0.00,1.00,0.00,1.00,0.00,4.00,1.00,0.69,0.97,0.42,1.00,1.00,0.89,0.89$1,0,0,0
1.00,0.50,0.06,0.00,0.25,0.13,0.00,0.00,0.25,0.06,0.06,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00,1.00,0.49,0.96,0.61,1.00,1.00,0.90,0.90$0,0,1,0
1.00,0.50,0.06,0.00,0.25,0.13,0.00,0.00,0.25,0.13,0.06,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00,1.00,0.41,0.94,0.61,1.00,1.00,0.73,0.73$0,1,0,0
0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.50,0.00,0.00,0.50,0.25,0.13,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.52,0.53,0.20,1.00,1.00,1.00,1.00$0,1,0,0
0.00,0.00,0.06,0.00,0.06,0.00,0.00,0.00,1.00,0.50,0.00,0.00,0.50,0.25,0.13,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.53,0.56,0.20,1.00,1.00,1.00,1.00$0,0,1,0
0.06,0.06,0.00,0.00,0.06,0.00,0.00,0.00,1.00,0.50,0.00,0.00,0.50,0.25,0.13,0.00,0.00,0.00,1.00,0.00,3.00,1.00,0.60,0.63,0.22,1.00,1.00,1.00,1.00$0,1,0,0
0.00,0.00,0.00,0.00,0.13,0.06,0.00,0.00,1.00,0.50,0.00,0.00,0.50,0.25,0.13,0.06,0.00,0.00,0.00,0.00,3.00,1.00,0.59,0.59,0.27,1.00,1.00,1.00,1.00$1,0,0,0
0.13,0.06,0.13,0.06,1.00,0.50,0.00,0.00,0.50,0.25,0.00,0.06,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,3.00,1.00,0.59,1.00,0.47,1.00,1.00,0.88,0.88$1,0,0,0
0.13,0.06,0.13,0.13,1.00,0.50,0.00,0.00,0.50,0.25,0.00,0.00,0.06,0.00,0.00,0.00,0.00,1.00,1.00,0.00,4.00,0.98,0.83,1.00,0.38,0.88,0.88,1.00,1.00$0,1,0,0
0.13,0.13,0.00,0.00,1.00,0.06,0.00,0.00,0.50,0.50,0.00,0.00,0.06,0.25,0.13,0.13,0.00,0.00,1.00,1.00,6.00,0.95,0.90,1.00,0.29,0.67,0.67,1.00,1.00$0,0,1,0
0.25,0.00,0.00,0.00,1.00,0.06,0.00,0.00,1.00,0.00,0.00,0.06,0.06,0.25,0.25,0.00,0.00,0.00,1.00,0.00,2.00,1.00,0.61,0.78,0.24,1.00,1.00,1.00,1.00$0,0,1,0
0.25,0.06,0.00,0.00,1.00,0.06,0.00,0.00,1.00,0.06,0.00,0.00,0.06,0.50,0.00,0.00,0.00,0.00,1.00,0.00,2.00,1.00,0.66,0.83,0.29,1.00,1.00,0.80,0.80$1,0,0,0
0.13,0.06,0.00,0.00,1.00,0.03,0.00,0.00,0.03,0.25,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,3.00,1.00,0.66,1.00,0.36,1.00,1.00,1.00,1.00$0,0,1,0
0.13,0.06,0.00,0.00,1.00,0.03,0.00,0.00,0.03,0.25,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00,1.00,0.00,4.00,1.00,0.66,0.99,0.35,1.00,1.00,1.00,1.00$1,0,0,0
0.13,0.06,0.00,0.03,1.00,0.03,0.00,0.00,0.06,0.25,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,1.00,0.65,1.00,0.42,1.00,1.00,1.00,1.00$1,0,0,0
0.13,0.06,0.03,0.03,1.00,0.03,0.03,0.00,0.06,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,3.00,0.99,0.64,1.00,0.40,0.89,0.89,1.00,1.00$0,0,1,0
0.13,0.06,0.06,0.00,1.00,0.06,0.03,0.00,0.06,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.59,0.95,0.56,1.00,1.00,1.00,1.00$1,0,0,0
0.13,0.13,0.06,0.00,1.00,0.25,0.03,0.00,0.06,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.96,0.57,1.00,0.59,0.89,0.89,1.00,1.00$0,0,1,0
0.25,0.06,0.00,0.06,1.00,0.25,0.03,0.00,0.06,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.98,0.64,1.00,0.58,0.89,0.89,1.00,1.00$0,0,1,0
0.25,0.13,0.00,0.00,1.00,0.25,0.03,0.03,0.06,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,1.00,0.65,0.99,0.58,0.89,0.89,1.00,1.00$1,0,0,0
0.25,0.13,0.03,0.03,1.00,0.25,0.00,0.00,0.06,0.03,0.00,0.03,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,3.00,0.99,0.65,1.00,0.44,0.89,0.89,1.00,1.00$0,0,1,0
0.25,0.13,0.06,0.00,1.00,0.25,0.00,0.00,0.06,0.06,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.99,0.72,1.00,0.43,0.89,0.89,1.00,1.00$0,0,1,0
0.25,0.13,0.06,0.00,1.00,0.25,0.06,0.00,0.13,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,1.00,0.00,3.00,1.00,0.85,0.99,0.63,1.00,1.00,0.89,0.89$1,0,0,0
0.25,0.13,0.13,0.00,1.00,0.25,0.00,0.00,0.13,0.06,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,1.00,0.00,4.00,0.98,0.87,1.00,0.36,0.89,0.89,1.00,1.00$0,0,1,0
0.25,0.25,0.00,0.00,1.00,0.25,0.00,0.00,0.13,0.06,0.00,0.00,0.03,0.00,0.03,0.00,0.00,0.00,1.00,1.00,3.00,1.00,0.81,0.98,0.30,0.90,0.90,1.00,1.00$0,0,1,0
0.50,0.00,0.00,0.00,1.00,0.25,0.00,0.00,0.13,0.06,0.00,0.00,0.06,0.03,0.00,0.00,0.00,0.00,1.00,0.00,4.00,1.00,0.95,0.95,0.29,1.00,1.00,1.00,1.00$1,0,0,0
0.50,0.25,0.00,0.00,1.00,0.06,0.00,0.00,0.13,0.03,0.00,0.00,0.06,0.06,0.00,0.00,0.00,0.00,1.00,0.00,5.00,1.00,1.00,1.00,0.38,0.89,0.89,1.00,1.00$0,0,1,0
0.50,0.25,0.00,0.03,1.00,0.06,0.00,0.00,0.13,0.03,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,1.00,0.00,4.00,1.00,0.67,0.99,0.49,1.00,1.00,0.89,0.89$0,0,1,0
0.50,0.25,0.03,0.00,1.00,0.06,0.03,0.00,0.13,0.03,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,1.00,0.00,4.00,1.00,0.67,0.98,0.65,1.00,1.00,0.78,0.78$0,1,0,0
0.00,0.00,0.03,0.00,0.50,0.25,0.00,0.00,1.00,0.06,0.00,0.00,0.25,0.03,0.06,0.00,0.00,0.00,0.00,0.00,3.00,1.00,0.67,0.69,0.23,1.00,1.00,1.00,1.00$1,0,0,0
0.50,0.25,0.03,0.00,1.00,0.06,0.06,0.00,0.25,0.03,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,1.00,0.00,5.00,0.99,0.93,1.00,0.49,0.88,0.88,1.00,1.00$0,0,1,0
0.50,0.25,0.03,0.00,1.00,0.13,0.00,0.00,0.25,0.03,0.00,0.00,0.03,0.00,0.06,0.00,0.00,0.00,1.00,0.00,5.00,1.00,0.93,1.00,0.49,1.00,1.00,1.00,1.00$1,0,0,0
0.50,0.25,0.03,0.03,1.00,0.13,0.06,0.00,0.25,0.03,0.00,0.00,0.03,0.00,0.00,0.00,0.00,1.00,1.00,0.00,5.00,1.00,0.92,1.00,0.65,0.86,0.86,1.00,1.00$0,0,1,0
0.50,0.25,0.06,0.00,1.00,0.13,0.06,0.00,0.25,0.03,0.00,0.00,0.03,0.03,0.00,0.00,0.00,0.00,1.00,0.00,5.00,1.00,0.91,0.99,0.64,1.00,1.00,0.88,0.88$0,0,1,0
0.50,0.25,0.06,0.00,1.00,0.13,0.06,0.00,0.25,0.03,0.00,0.00,0.06,0.00,0.03,0.00,0.00,0.00,1.00,0.00,5.00,1.00,0.92,0.99,0.64,1.00,1.00,0.86,0.86$0,0,1,0
0.50,0.25,0.06,0.03,1.00,0.13,0.06,0.00,0.25,0.03,0.00,0.00,0.06,0.03,0.00,0.00,0.00,1.00,1.00,0.00,5.00,1.00,0.91,0.99,0.76,1.00,1.00,0.71,0.71$0,1,0,0
0.50,0.00,0.00,0.03,1.00,0.25,0.00,0.00,0.25,0.13,0.00,0.00,0.06,0.06,0.13,0.03,0.00,0.00,1.00,0.00,4.00,1.00,0.91,0.93,0.36,1.00,1.00,1.00,1.00$0,1,0,0
0.50,0.00,0.00,0.00,1.00,0.25,0.00,0.00,0.25,0.13,0.03,0.00,0.06,0.06,0.13,0.06,0.00,0.00,1.00,0.00,5.00,1.00,0.92,0.93,0.31,0.86,0.86,1.00,1.00$1,0,0,0
0.50,0.25,0.03,0.06,1.00,0.13,0.13,0.00,0.25,0.06,0.00,0.00,0.06,0.00,0.00,0.03,0.00,1.00,1.00,0.00,5.00,0.98,0.90,1.00,0.60,0.83,0.83,1.00,1.00$0,0,1,0
0.50,0.25,0.03,0.06,1.00,0.25,0.00,0.03,0.25,0.06,0.00,0.00,0.06,0.03,0.00,0.00,0.00,1.00,1.00,0.00,5.00,1.00,0.91,0.96,0.73,1.00,1.00,0.83,0.83$1,0,0,0
0.50,0.50,0.03,0.06,1.00,0.06,0.00,0.03,0.25,0.03,0.03,0.00,0.06,0.00,0.00,0.00,0.00,1.00,1.00,1.00,5.00,0.93,0.84,1.00,0.67,0.86,0.86,1.00,1.00$0,0,1,0
1.00,0.03,0.06,0.00,1.00,0.06,0.03,0.00,0.25,0.06,0.00,0.00,0.06,0.00,0.00,0.03,1.00,0.00,1.00,0.00,3.00,1.00,0.71,0.85,0.58,1.00,1.00,0.75,0.75$0,0,1,0
1.00,0.03,0.06,0.00,1.00,0.06,0.03,0.00,0.25,0.06,0.00,0.00,0.06,0.03,0.00,0.06,1.00,0.00,1.00,0.00,3.00,1.00,0.72,0.85,0.57,1.00,1.00,0.71,0.71$1,0,0,0
1.00,0.02,0.03,0.03,0.13,0.06,0.02,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.02,0.00,1.00,1.00,0.00,0.00,3.00,0.99,0.72,1.00,0.72,1.00,1.00,1.00,1.00$1,0,0,0
1.00,0.02,0.03,0.03,0.13,0.06,0.03,0.00,0.03,0.02,0.00,0.02,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,3.00,1.00,0.71,1.00,0.72,0.88,0.88,1.00,1.00$0,0,1,0
1.00,0.02,0.06,0.00,0.13,0.06,0.03,0.02,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,3.00,0.99,0.71,1.00,0.76,0.88,0.88,1.00,1.00$1,0,0,0
1.00,0.02,0.06,0.02,0.13,0.06,0.03,0.00,0.03,0.03,0.00,0.00,0.02,0.00,0.00,0.00,1.00,1.00,1.00,0.00,5.00,0.99,0.95,1.00,0.94,0.86,0.86,1.00,1.00$0,0,1,0
1.00,0.02,0.06,0.02,0.13,0.06,0.03,0.00,0.06,0.00,0.00,0.00,0.02,0.00,0.02,0.00,1.00,1.00,1.00,0.00,5.00,1.00,0.96,1.00,0.93,0.86,0.86,1.00,1.00$1,0,0,0
1.00,0.02,0.06,0.02,0.13,0.06,0.03,0.03,0.06,0.00,0.02,0.00,0.02,0.00,0.00,0.00,1.00,1.00,1.00,0.00,5.00,1.00,0.95,1.00,0.93,0.83,0.83,1.00,1.00$0,0,1,0
1.00,0.02,0.06,0.02,0.13,0.06,0.06,0.00,0.06,0.02,0.00,0.02,0.02,0.00,0.00,0.00,1.00,1.00,1.00,1.00,4.00,1.00,0.94,1.00,0.89,1.00,1.00,1.00,1.00$0,0,1,0
1.00,0.02,0.06,0.02,0.13,0.13,0.00,0.02,0.06,0.03,0.00,0.00,0.02,0.00,0.00,0.00,1.00,1.00,1.00,0.00,4.00,0.97,0.92,1.00,0.88,1.00,1.00,1.00,1.00$0,0,1,0
1.00,0.02,0.06,0.02,0.25,0.02,0.00,0.02,0.06,0.03,0.00,0.00,0.02,0.00,0.00,0.00,1.00,1.00,1.00,0.00,3.00,1.00,0.96,0.99,0.87,1.00,1.00,0.88,0.88$1,0,0,0
1.00,0.03,0.06,0.03,0.25,0.03,0.00,0.02,0.06,0.00,0.00,0.00,0.02,0.00,0.00,0.00,1.00,1.00,1.00,0.00,3.00,1.00,0.95,1.00,0.92,1.00,1.00,0.88,0.88$1,0,0,0
1.00,0.06,0.06,0.03,0.25,0.00,0.00,0.02,0.06,0.00,0.00,0.02,0.02,0.00,0.00,0.00,1.00,1.00,1.00,0.00,4.00,0.98,0.93,1.00,0.67,1.00,1.00,1.00,1.00$0,0,1,0
1.00,0.13,0.03,0.00,0.25,0.02,0.00,0.00,0.06,0.02,0.03,0.00,0.02,0.00,0.00,0.00,1.00,0.00,1.00,0.00,4.00,1.00,0.93,0.99,0.67,1.00,1.00,0.78,0.78$0,1,0,0
1.00,0.00,0.00,0.02,0.25,0.00,0.00,0.00,0.06,0.13,0.00,0.00,0.02,0.03,0.06,0.00,1.00,0.00,1.00,0.00,3.00,1.00,0.93,0.93,0.42,1.00,1.00,1.00,1.00$0,1,0,0
1.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.06,0.13,0.02,0.00,0.02,0.03,0.06,0.02,1.00,0.00,1.00,0.00,4.00,1.00,0.93,0.93,0.25,1.00,1.00,1.00,1.00$1,0,0,0
1.00,0.13,0.02,0.02,0.25,0.03,0.06,0.03,0.06,0.00,0.00,0.00,0.02,0.00,0.00,0.00,1.00,1.00,1.00,0.00,4.00,1.00,0.93,1.00,0.77,0.86,0.86,1.00,1.00$0,0,1,0
1.00,0.13,0.03,0.00,0.25,0.03,0.06,0.03,0.06,0.00,0.00,0.02,0.02,0.00,0.00,0.00,1.00,0.00,1.00,0.00,4.00,1.00,0.93,1.00,0.77,1.00,1.00,1.00,1.00$1,0,0,0
1.00,0.13,0.03,0.03,0.25,0.03,0.06,0.02,0.06,0.00,0.00,0.00,0.02,0.02,0.00,0.00,1.00,1.00,1.00,1.00,5.00,0.99,0.95,1.00,0.76,0.71,0.71,1.00,1.00$0,0,1,0
1.00,0.13,0.06,0.00,0.25,0.03,0.06,0.02,0.06,0.00,0.00,0.02,0.03,0.00,0.00,0.00,1.00,0.00,1.00,0.00,3.00,1.00,0.91,0.99,0.75,1.00,1.00,0.75,0.75$1,0,0,0
1.00,0.13,0.13,0.03,0.25,0.03,0.00,0.00,0.06,0.00,0.02,0.00,0.03,0.00,0.00,0.00,1.00,1.00,1.00,0.00,4.00,0.97,0.89,1.00,0.66,0.88,0.88,1.00,1.00$1,0,0,0
1.00,0.13,0.13,0.03,0.25,0.03,0.02,0.03,0.06,0.00,0.00,0.00,0.03,0.00,0.00,0.00,1.00,1.00,1.00,0.00,4.00,0.98,0.88,1.00,0.76,1.00,1.00,1.00,1.00$1,0,0,0
1.00,0.13,0.13,0.06,0.25,0.03,0.02,0.00,0.06,0.02,0.00,0.00,0.03,0.00,0.00,0.00,1.00,1.00,1.00,0.00,5.00,0.97,0.90,1.00,0.71,0.86,0.86,1.00,1.00$0,0,1,0
1.00,0.25,0.06,0.00,0.25,0.03,0.02,0.00,0.06,0.02,0.00,0.00,0.03,0.02,0.00,0.00,1.00,0.00,1.00,0.00,6.00,1.00,0.93,1.00,0.71,1.00,1.00,0.86,0.86$1,0,0,0
1.00,0.25,0.06,0.00,0.25,0.03,0.02,0.00,0.06,0.03,0.02,0.00,0.03,0.00,0.00,0.00,1.00,0.00,1.00,0.00,5.00,1.00,0.88,0.99,0.71,1.00,1.00,0.75,0.75$0,1,0,0
1.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.06,0.25,0.06,0.00,0.03,0.06,0.03,0.03,1.00,0.00,1.00,0.00,4.00,1.00,0.88,0.88,0.24,0.88,0.88,1.00,1.00$0,0,1,0
1.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.06,0.25,0.06,0.02,0.03,0.06,0.06,0.00,1.00,0.00,1.00,0.00,3.00,1.00,0.87,0.87,0.27,1.00,1.00,1.00,1.00$0,0,1,0
1.00,0.00,0.00,0.00,0.25,0.00,0.00,0.02,0.06,0.25,0.06,0.02,0.03,0.13,0.00,0.00,1.00,0.00,1.00,0.00,3.00,1.00,0.87,0.88,0.28,1.00,1.00,0.88,0.88$0,1,0,0
1.00,0.00,0.00,0.00,0.25,0.00,0.00,0.02,0.06,0.25,0.00,0.00,0.03,0.13,0.06,0.03,1.00,0.00,1.00,0.00,4.00,1.00,0.87,0.87,0.25,1.00,1.00,1.00,1.00$1,0,0,0
1.00,0.25,0.06,0.02,0.25,0.13,0.03,0.03,0.06,0.00,0.00,0.00,0.03,0.00,0.00,0.00,1.00,1.00,1.00,0.00,4.00,1.00,0.87,1.00,0.91,0.86,0.86,1.00,1.00$0,0,1,0
1.00,0.25,0.06,0.02,0.25,0.13,0.06,0.00,0.06,0.00,0.00,0.02,0.03,0.00,0.00,0.00,1.00,1.00,1.00,0.00,3.00,1.00,0.85,0.99,0.91,1.00,1.00,0.75,0.75$0,0,1,0
1.00,0.25,0.06,0.02,0.25,0.13,0.06,0.00,0.06,0.02,0.00,0.02,0.03,0.00,0.00,0.00,1.00,1.00,1.00,0.00,4.00,1.00,0.90,0.99,0.90,1.00,1.00,0.86,0.86$0,0,1,0
1.00,0.25,0.06,0.02,0.25,0.13,0.06,0.00,0.06,0.03,0.00,0.00,0.03,0.00,0.00,0.02,1.00,1.00,1.00,0.00,4.00,1.00,0.90,0.99,0.90,1.00,1.00,0.71,0.71$0,0,1,0
1.00,0.25,0.06,0.02,0.25,0.13,0.06,0.00,0.06,0.03,0.00,0.02,0.03,0.02,0.00,0.00,1.00,1.00,1.00,0.00,6.00,1.00,0.96,0.99,0.91,1.00,1.00,0.67,0.67$0,0,1,0
1.00,0.25,0.06,0.02,0.25,0.13,0.06,0.02,0.06,0.03,0.02,0.00,0.03,0.02,0.00,0.00,1.00,1.00,1.00,0.00,6.00,1.00,0.97,0.99,0.97,1.00,1.00,0.60,0.60$1,0,0,0
1.00,0.25,0.13,0.03,0.25,0.13,0.02,0.02,0.06,0.03,0.00,0.00,0.03,0.02,0.00,0.00,1.00,1.00,1.00,0.00,7.00,1.00,0.97,1.00,0.92,0.80,0.80,1.00,1.00$0,0,0,1
1.00,0.25,0.13,0.03,0.00,0.25,0.13,0.03,0.00,0.00,0.06,0.03,0.02,0.00,0.03,0.02,1.00,1.00,0.00,0.00,2.00,0.99,0.43,1.00,0.92,1.00,1.00,0.57,0.57$1,0,0,0
1.00,0.50,0.25,0.06,0.02,0.00,0.06,0.03,0.00,0.02,0.03,0.02,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,4.00,0.99,0.45,1.00,0.98,1.00,1.00,1.00,1.00$1,0,0,0
