1328.0,10696.0,10584.0,10656.0$0,0,1,0
1500.0,10732.0,10632.0,10680.0$0,0,0,1
1568.0,10828.0,10632.0,10692.0$0,1,0,0
1852.0,10848.0,10836.0,10840.0$0,0,1,0
1724.0,10880.0,10836.0,10852.0$0,0,1,0
1844.0,10908.0,10860.0,10868.0$0,0,0,1
1900.0,10984.0,10868.0,10876.0$0,1,0,0
1732.0,11180.0,10972.0,11084.0$0,0,1,0
1632.0,11468.0,10980.0,11088.0$0,1,0,0
1956.0,11488.0,12208.0,8344.0$0,0,1,0
2256.0,12288.0,14948.0,7080.0$0,0,1,0
2000.0,15548.0,14956.0,7084.0$0,0,1,0
14256.0,15504.0,14956.0,7096.0$0,1,0,0
14264.0,15604.0,15544.0,10088.0$0,1,0,0
14296.0,15652.0,15632.0,15676.0$0,0,0,1
356.0,15724.0,15640.0,15696.0$0,0,1,0
2076.0,15776.0,15640.0,15708.0$0,1,0,0
1784.0,15864.0,15824.0,15896.0$0,0,0,1
468.0,16004.0,15840.0,15916.0$0,1,0,0
580.0,16024.0,15872.0,16088.0$0,0,1,0
1640.0,16792.0,15872.0,16100.0$0,1,0,0
1992.0,16816.0,16856.0,11136.0$0,0,0,1
1552.0,11296.0,16856.0,11148.0$0,0,1,0
2008.0,17040.0,17016.0,17148.0$0,0,0,1
564.0,17188.0,17076.0,17196.0$0,0,0,1
620.0,17236.0,17104.0,17244.0$0,0,0,1
628.0,17284.0,17196.0,17280.0$0,0,1,0
2240.0,17504.0,17236.0,17316.0$0,1,0,0
2284.0,17564.0,17552.0,17620.0$0,0,0,1
856.0,17684.0,17576.0,17636.0$0,1,0,0
880.0,17844.0,17640.0,17716.0$0,1,0,0
2424.0,17900.0,17804.0,17880.0$0,1,0,0
2620.0,17916.0,17816.0,17924.0$0,0,0,1
2360.0,17956.0,17784.0,17988.0$0,0,0,1
708.0,18544.0,17784.0,18000.0$0,1,0,0
792.0,18704.0,19180.0,12800.0$0,1,0,0
2328.0,18732.0,19488.0,13016.0$0,0,1,0
2260.0,19568.0,19552.0,19680.0$0,0,0,1
1792.0,19708.0,19576.0,19696.0$0,1,0,0
1864.0,19724.0,19636.0,19744.0$0,0,0,1
948.0,19780.0,19664.0,19792.0$0,0,0,1
1976.0,19820.0,19664.0,19804.0$0,1,0,0
2492.0,19856.0,19780.0,19844.0$0,1,0,0
3028.0,19896.0,19828.0,19904.0$0,0,0,1
988.0,19976.0,19764.0,19940.0$0,1,0,0
2524.0,20004.0,19848.0,20068.0$0,1,0,0
2524.0,20032.0,19988.0,20104.0$0,0,1,0
2532.0,20488.0,19988.0,20116.0$0,0,1,0
2624.0,20544.0,20008.0,20140.0$0,1,0,0
2668.0,20604.0,20544.0,20684.0$0,0,0,1
1188.0,20724.0,20544.0,20696.0$0,1,0,0
1192.0,20760.0,20660.0,20736.0$0,1,0,0
2728.0,20788.0,20624.0,20796.0$0,0,0,1
2460.0,20824.0,20592.0,20856.0$0,1,0,0
2976.0,20860.0,20684.0,20904.0$0,1,0,0
3480.0,20880.0,20712.0,20952.0$0,0,0,1
1240.0,20980.0,20720.0,20960.0$0,1,0,0
2156.0,20996.0,20768.0,21004.0$0,0,0,1
3208.0,21032.0,20792.0,21024.0$0,0,0,1
2744.0,21108.0,20800.0,21032.0$0,1,0,0
3260.0,21144.0,20980.0,21124.0$0,1,0,0
3264.0,21180.0,21008.0,21160.0$0,1,0,0
3264.0,21208.0,21196.0,21188.0$0,0,1,0
15484.0,21292.0,21204.0,21212.0$0,1,0,0
15988.0,21312.0,21156.0,21356.0$0,0,0,1
3436.0,21392.0,21068.0,21472.0$0,1,0,0
4548.0,21400.0,21144.0,21516.0$0,0,1,0
15204.0,21204.0,21192.0,21360.0$0,0,0,1
1812.0,22212.0,21192.0,21372.0$0,1,0,0
3348.0,22240.0,23516.0,15848.0$0,0,1,0
16564.0,23564.0,28736.0,13336.0$0,0,1,0
28728.0,28820.0,28740.0,13340.0$1,0,0,0
28740.0,28900.0,28732.0,13304.0$0,1,0,0
28748.0,29000.0,28940.0,18660.0$0,1,0,0
28776.0,29120.0,29116.0,18744.0$0,0,1,0
29048.0,29276.0,29128.0,18736.0$1,0,0,0
29068.0,29376.0,29084.0,13564.0$0,1,0,0
29056.0,29560.0,29436.0,29424.0$0,0,0,1
3648.0,29992.0,29460.0,29444.0$0,0,0,1
3532.0,30096.0,29476.0,29464.0$0,1,0,0
3584.0,30324.0,30168.0,19728.0$0,1,0,0
3688.0,30372.0,30148.0,30404.0$0,1,0,0
3696.0,30420.0,30260.0,30396.0$0,0,0,1
1016.0,30848.0,30276.0,30416.0$0,1,0,0
1024.0,30896.0,31008.0,20320.0$0,1,0,0
4096.0,30924.0,31132.0,20348.0$0,0,1,0
4052.0,31260.0,31136.0,20352.0$0,1,0,0
4212.0,31280.0,31280.0,31388.0$0,0,0,1
804.0,31624.0,31280.0,31400.0$0,1,0,0
3764.0,31916.0,31524.0,31660.0$0,1,0,0
3772.0,31964.0,31840.0,31960.0$0,0,1,0
3740.0,32312.0,31728.0,31996.0$0,1,0,0
4032.0,32332.0,32996.0,21516.0$0,0,1,0
4352.0,33120.0,32996.0,21540.0$0,1,0,0
4364.0,33200.0,33088.0,21788.0$0,1,0,0
4948.0,33240.0,33168.0,33440.0$0,0,0,1
1260.0,33476.0,33260.0,33488.0$0,0,0,1
1292.0,33524.0,33268.0,33496.0$0,0,0,1
3856.0,33564.0,33292.0,33512.0$0,1,0,0
3832.0,33696.0,33452.0,33588.0$0,1,0,0
4392.0,33720.0,33496.0,33744.0$0,0,0,1
4040.0,33784.0,33520.0,33760.0$0,1,0,0
4040.0,33812.0,33660.0,33796.0$0,1,0,0
4556.0,33848.0,33576.0,33856.0$0,0,0,1
1048.0,34148.0,33732.0,33892.0$0,1,0,0
1448.0,34160.0,33960.0,34172.0$0,0,1,0
29072.0,34040.0,33960.0,34184.0$0,1,0,0
29716.0,34060.0,34060.0,34284.0$0,0,0,1
3928.0,34316.0,34068.0,34304.0$0,0,0,1
4444.0,34352.0,34208.0,34340.0$0,0,1,0
5192.0,34840.0,34240.0,34380.0$0,1,0,0
5224.0,34888.0,34812.0,34908.0$0,1,0,0
5240.0,34984.0,34848.0,35004.0$0,0,0,1
4408.0,35296.0,34956.0,35040.0$0,0,0,1
1856.0,35340.0,34964.0,35048.0$0,1,0,0
5104.0,35368.0,35200.0,35376.0$0,0,0,1
4980.0,35404.0,35168.0,35436.0$0,0,0,1
1276.0,35844.0,35176.0,35444.0$0,1,0,0
1280.0,35880.0,36040.0,24028.0$0,0,1,0
5124.0,36084.0,37320.0,18280.0$0,1,0,0
5128.0,36104.0,37368.0,18300.0$0,0,1,0
6068.0,37420.0,37388.0,18324.0$0,1,0,0
6076.0,37520.0,37412.0,18452.0$0,1,0,0
6084.0,37620.0,37512.0,24932.0$0,1,0,0
6116.0,37668.0,37612.0,25012.0$0,1,0,0
6128.0,37748.0,37708.0,37876.0$0,0,0,1
3488.0,38012.0,37724.0,37896.0$0,1,0,0
3480.0,38080.0,37956.0,25196.0$0,1,0,0
3508.0,38140.0,37984.0,38228.0$0,0,0,1
3740.0,38364.0,38008.0,38244.0$0,0,0,1
3752.0,38380.0,38148.0,38280.0$0,0,0,1
1764.0,38436.0,38172.0,38296.0$0,1,0,0
2216.0,38448.0,38312.0,25580.0$0,0,1,0
6212.0,38364.0,38332.0,25604.0$0,1,0,0
6316.0,38412.0,38416.0,25580.0$0,0,0,1
4440.0,25800.0,38584.0,25608.0$0,0,1,0
29672.0,39020.0,38584.0,25620.0$0,1,0,0
29684.0,39100.0,39040.0,39156.0$0,1,0,0
29704.0,39160.0,39120.0,39236.0$0,0,0,1
2296.0,39276.0,39148.0,39284.0$0,0,0,1
1320.0,39364.0,39148.0,39296.0$0,1,0,0
2348.0,39400.0,39260.0,39460.0$0,0,0,1
1276.0,39500.0,39260.0,39472.0$0,1,0,0
4348.0,39528.0,39288.0,39520.0$0,1,0,0
4348.0,39556.0,39428.0,39556.0$0,1,0,0
4908.0,39580.0,39328.0,39608.0$0,0,0,1
1932.0,39652.0,39336.0,39616.0$0,0,0,1
1416.0,39656.0,39352.0,39636.0$0,1,0,0
4488.0,39684.0,39424.0,39676.0$0,1,0,0
4488.0,39712.0,39580.0,39712.0$0,0,0,1
5520.0,39756.0,39604.0,39732.0$0,1,0,0
6580.0,39776.0,39796.0,39776.0$0,0,1,0
5012.0,39960.0,39812.0,39812.0$0,1,0,0
5432.0,39984.0,39872.0,40144.0$0,0,1,0
30912.0,40744.0,39872.0,40168.0$0,1,0,0
30932.0,40804.0,40792.0,40880.0$0,0,0,1
3104.0,40908.0,40800.0,40888.0$0,0,1,0
6712.0,40904.0,40808.0,40888.0$0,1,0,0
5084.0,41036.0,40904.0,40980.0$0,0,0,1
6308.0,41228.0,41020.0,41008.0$0,1,0,0
6132.0,41380.0,41192.0,41320.0$0,1,0,0
6132.0,41436.0,41312.0,41412.0$0,0,1,0
6812.0,41380.0,41288.0,41484.0$0,0,0,1
3532.0,41572.0,41304.0,41504.0$0,1,0,0
6244.0,41688.0,41496.0,41600.0$0,1,0,0
7292.0,41728.0,41544.0,41712.0$0,0,0,1
5656.0,41776.0,41600.0,41784.0$0,1,0,0
6288.0,41972.0,41648.0,41804.0$0,1,0,0
7316.0,42152.0,41696.0,42144.0$0,1,0,0
7876.0,42176.0,42068.0,42324.0$0,0,1,0
6672.0,42128.0,42088.0,42344.0$0,0,0,1
4028.0,42380.0,42104.0,42356.0$0,1,0,0
5836.0,42388.0,42252.0,42384.0$0,0,0,1
6864.0,42412.0,42252.0,42396.0$0,1,0,0
6864.0,42440.0,42280.0,42432.0$0,1,0,0
6868.0,42476.0,42468.0,42460.0$0,1,0,0
7820.0,42496.0,42344.0,42512.0$0,0,0,1
7828.0,42568.0,42220.0,42576.0$0,0,0,1
8784.0,42604.0,42168.0,42676.0$0,0,0,1
7924.0,43288.0,42324.0,42724.0$0,1,0,0
7924.0,43316.0,43872.0,29880.0$0,0,1,0
7324.0,43940.0,46432.0,23480.0$0,0,1,0
6244.0,46792.0,56676.0,20924.0$0,0,1,0
7288.0,57276.0,56680.0,20936.0$0,1,0,0
7364.0,57356.0,57276.0,57376.0$0,0,0,1
272.0,57732.0,57292.0,57396.0$0,1,0,0
188.0,57852.0,57684.0,57756.0$0,1,0,0
268.0,58156.0,57812.0,57900.0$0,1,0,0
6412.0,58184.0,58116.0,58172.0$0,0,0,1
472.0,58232.0,58116.0,58184.0$0,1,0,0
732.0,58252.0,58160.0,58272.0$0,0,0,1
256.0,58560.0,58160.0,58296.0$0,1,0,0
360.0,58608.0,58592.0,37772.0$0,1,0,0
368.0,58656.0,58676.0,37824.0$0,0,1,0
6436.0,59132.0,58676.0,37836.0$0,0,1,0
7552.0,59168.0,58724.0,37836.0$0,1,0,0
7708.0,59204.0,59192.0,38152.0$0,0,1,0
7524.0,59272.0,59200.0,38192.0$0,1,0,0
7524.0,59296.0,59256.0,59388.0$0,0,0,1
508.0,59440.0,59316.0,59436.0$0,1,0,0
640.0,59476.0,59340.0,59452.0$0,1,0,0
6784.0,59504.0,59384.0,59508.0$0,1,0,0
6784.0,59532.0,59452.0,59536.0$0,1,0,0
6788.0,59568.0,59504.0,59580.0$0,0,0,1
7276.0,59608.0,59464.0,59624.0$0,0,0,1
1176.0,59660.0,59440.0,59676.0$0,1,0,0
1180.0,59696.0,59532.0,59724.0$0,0,1,0
56848.0,60412.0,59580.0,59676.0$0,1,0,0
56860.0,60492.0,61052.0,39328.0$0,1,0,0
57120.0,60528.0,61172.0,39428.0$0,0,1,0
57144.0,61268.0,61172.0,39440.0$0,1,0,0
57148.0,61304.0,61288.0,61344.0$0,0,0,1
812.0,61708.0,61344.0,61380.0$0,1,0,0
6900.0,61984.0,61628.0,61720.0$0,1,0,0
7004.0,62032.0,61976.0,62052.0$0,1,0,0
7032.0,62092.0,62048.0,62136.0$0,0,0,1
6536.0,62164.0,62032.0,62172.0$0,0,0,1
6476.0,62328.0,62092.0,62220.0$0,1,0,0
6580.0,62376.0,62492.0,40488.0$0,0,1,0
6920.0,62528.0,62516.0,40492.0$0,1,0,0
7120.0,62576.0,62548.0,40572.0$0,0,0,1
6068.0,40644.0,62548.0,40596.0$0,0,1,0
57228.0,62572.0,62572.0,40612.0$1,0,0,0
57264.0,59368.0,57368.0,26660.0$0,1,0,0
57464.0,59416.0,59392.0,39408.0$0,0,1,0
8084.0,59520.0,59440.0,39040.0$0,1,0,0
7164.0,59584.0,59520.0,60360.0$0,0,0,1
7128.0,60504.0,59964.0,60396.0$0,0,0,1
1008.0,60652.0,59972.0,60416.0$0,1,0,0
2472.0,60664.0,60180.0,60664.0$0,0,1,0
57224.0,60220.0,60228.0,60696.0$0,0,1,0
57268.0,60248.0,60228.0,60708.0$0,1,0,0
58108.0,60268.0,60268.0,60744.0$0,0,0,1
9192.0,60772.0,60268.0,60756.0$0,1,0,0
9196.0,60808.0,60296.0,60792.0$0,1,0,0
9164.0,61044.0,60828.0,60828.0$0,0,1,0
9720.0,61136.0,60828.0,60840.0$0,1,0,0
9812.0,61588.0,61152.0,61148.0$0,0,1,0
8400.0,61648.0,61180.0,61172.0$0,1,0,0
8408.0,61720.0,61656.0,61664.0$0,1,0,0
8960.0,61740.0,61236.0,61764.0$0,0,0,1
7740.0,62624.0,60784.0,61872.0$0,1,0,0
8004.0,62696.0,63368.0,41576.0$0,0,1,0
8316.0,64068.0,63368.0,41588.0$0,1,0,0
8472.0,64088.0,64092.0,64236.0$0,0,1,0
7408.0,64160.0,64112.0,64260.0$0,0,0,1
8996.0,64288.0,64300.0,64288.0$0,0,1,0
58252.0,64300.0,64300.0,64300.0$0,0,0,1
9556.0,64324.0,64300.0,64312.0$0,0,1,0
10500.0,64364.0,64304.0,64316.0$0,0,1,0
9136.0,64388.0,64324.0,64332.0$0,0,0,1
10584.0,64376.0,64340.0,64344.0$0,1,0,0
10512.0,64508.0,64376.0,64388.0$0,1,0,0
10100.0,64560.0,64424.0,64640.0$0,1,0,0
10680.0,64580.0,64464.0,64724.0$0,0,0,1
3540.0,64772.0,64464.0,64748.0$0,0,0,1
10524.0,64776.0,64492.0,64784.0$0,0,0,1
4932.0,64804.0,64508.0,64792.0$0,0,0,1
10536.0,64832.0,64508.0,64800.0$0,1,0,0
11084.0,64852.0,64816.0,64844.0$0,0,1,0
9264.0,64936.0,64820.0,64840.0$0,1,0,0
9456.0,64952.0,64696.0,64956.0$0,0,0,1
10552.0,64984.0,64480.0,65012.0$0,0,0,1
4580.0,65284.0,64472.0,65032.0$0,1,0,0
4588.0,65304.0,64696.0,65492.0$0,0,1,0
58084.0,68188.0,64716.0,65516.0$0,1,0,0
58116.0,68236.0,68188.0,68264.0$0,0,0,1
8448.0,68388.0,68216.0,68312.0$0,0,0,1
8432.0,68540.0,68216.0,68356.0$0,1,0,0
9468.0,68576.0,68476.0,68580.0$0,0,0,1
3388.0,68644.0,68476.0,68592.0$0,1,0,0
9532.0,68672.0,68580.0,68656.0$0,0,1,0
58272.0,68848.0,68600.0,68680.0$0,1,0,0
58376.0,68896.0,68856.0,68900.0$0,0,0,1
4484.0,69044.0,68904.0,68940.0$0,1,0,0
4496.0,69084.0,68976.0,69068.0$0,1,0,0
11236.0,69088.0,69024.0,69096.0$0,0,0,1
9628.0,69268.0,69160.0,69152.0$0,1,0,0
9552.0,69788.0,69284.0,69280.0$0,1,0,0
9556.0,69824.0,69772.0,69832.0$0,1,0,0
9756.0,69872.0,69744.0,69904.0$0,0,0,1
3452.0,69916.0,69712.0,69964.0$0,0,0,1
4496.0,70000.0,69728.0,69984.0$0,0,0,1
3676.0,70060.0,69728.0,69996.0$0,0,0,1
8824.0,70060.0,69736.0,70004.0$0,0,0,1
3156.0,70100.0,69828.0,70052.0$0,1,0,0
9312.0,70128.0,69912.0,70120.0$0,0,0,1
3192.0,70216.0,69912.0,70144.0$0,0,0,1
4764.0,70236.0,70052.0,70180.0$0,1,0,0
4768.0,70272.0,70100.0,70244.0$0,0,0,1
11412.0,70284.0,70128.0,70280.0$0,0,0,1
5280.0,70312.0,70136.0,70300.0$0,0,1,0
11008.0,70276.0,70144.0,70300.0$0,1,0,0
10076.0,70344.0,70188.0,70604.0$0,0,0,1
9440.0,70636.0,70424.0,70640.0$0,0,1,0
59436.0,71276.0,70424.0,70652.0$0,1,0,0
58520.0,71368.0,71936.0,47676.0$0,0,1,0
59036.0,72044.0,74496.0,36168.0$0,0,1,0
59052.0,74768.0,74496.0,36192.0$0,1,0,0
59072.0,74828.0,74816.0,74876.0$0,0,1,0
59080.0,74928.0,74864.0,74936.0$0,0,0,1
3028.0,75180.0,74872.0,74944.0$0,1,0,0
2856.0,75384.0,75064.0,75260.0$0,1,0,0
3228.0,75400.0,75300.0,75392.0$0,1,0,0
9372.0,75428.0,75344.0,75416.0$0,0,0,1
4964.0,75524.0,75364.0,75436.0$0,1,0,0
4972.0,75544.0,75372.0,75600.0$0,0,0,1
3604.0,75888.0,75512.0,75636.0$0,1,0,0
9748.0,75916.0,75840.0,75940.0$0,0,0,1
7720.0,76020.0,75868.0,75988.0$0,1,0,0
9772.0,76056.0,75956.0,76060.0$0,0,0,1
7760.0,76116.0,75956.0,76072.0$0,1,0,0
7792.0,76268.0,76076.0,76144.0$0,1,0,0
7792.0,76296.0,76184.0,76308.0$0,1,0,0
8308.0,76308.0,76252.0,76324.0$0,0,1,0
10160.0,76552.0,76312.0,76308.0$0,1,0,0
10160.0,76576.0,76528.0,76660.0$0,0,0,1
7864.0,76692.0,76612.0,76696.0$0,1,0,0
7152.0,76808.0,76636.0,76712.0$0,1,0,0
8224.0,76832.0,76664.0,76908.0$0,0,0,1
2044.0,76932.0,76664.0,76920.0$0,1,0,0
2052.0,76952.0,76712.0,76940.0$0,1,0,0
3856.0,77044.0,76748.0,76972.0$0,1,0,0
10000.0,77072.0,76900.0,77056.0$0,0,1,0
10288.0,77392.0,76900.0,77068.0$0,1,0,0
10312.0,77416.0,77712.0,51552.0$0,0,1,0
10452.0,77816.0,77736.0,51568.0$0,1,0,0
9388.0,77872.0,77816.0,77888.0$0,1,0,0
11504.0,77892.0,77840.0,78040.0$0,0,0,1
7464.0,78068.0,77864.0,78056.0$0,0,0,1
2280.0,78164.0,77880.0,78076.0$0,1,0,0
2352.0,78180.0,77912.0,78172.0$0,1,0,0
2364.0,78196.0,77936.0,78188.0$0,0,1,0
59828.0,77984.0,77936.0,78200.0$0,0,0,1
2388.0,78228.0,77944.0,78208.0$0,1,0,0
2416.0,78420.0,77992.0,78240.0$0,1,0,0
4468.0,78456.0,78036.0,78532.0$0,0,0,1
1508.0,78608.0,78188.0,78580.0$0,0,1,0
11360.0,78272.0,78188.0,78592.0$0,1,0,0
11752.0,78320.0,78280.0,78700.0$0,0,1,0
10192.0,78472.0,78288.0,78720.0$0,1,0,0
10584.0,78520.0,78520.0,78748.0$0,0,0,1
4528.0,78812.0,78520.0,78760.0$0,1,0,0
4724.0,78828.0,78592.0,78824.0$0,0,0,1
5572.0,78932.0,78592.0,78836.0$0,1,0,0
6652.0,79032.0,78664.0,78940.0$0,1,0,0
12796.0,79060.0,79068.0,79300.0$0,0,1,0
11728.0,79088.0,79088.0,79324.0$0,0,0,1
7016.0,79364.0,79136.0,79364.0$0,0,0,1
5024.0,79516.0,79136.0,79388.0$0,1,0,0
11168.0,79544.0,79260.0,79552.0$0,0,0,1
6948.0,79560.0,79260.0,79564.0$0,0,0,1
11184.0,79596.0,79276.0,79584.0$0,1,0,0
13268.0,79616.0,79628.0,79608.0$0,0,1,0
12832.0,79652.0,79648.0,79640.0$0,1,0,0
13904.0,79676.0,79364.0,79676.0$0,0,0,1
7008.0,79688.0,79364.0,79688.0$0,1,0,0
13152.0,79744.0,79760.0,79748.0$0,0,1,0
63192.0,79780.0,79780.0,79772.0$0,0,0,1
13388.0,79860.0,79780.0,79784.0$0,1,0,0
13412.0,79892.0,79584.0,79988.0$0,0,0,1
8204.0,80008.0,79416.0,80224.0$0,0,0,1
5884.0,80316.0,79432.0,80244.0$0,1,0,0
6836.0,80336.0,79892.0,80336.0$0,0,1,0
10460.0,81732.0,79912.0,80368.0$0,1,0,0
11568.0,81760.0,81720.0,81840.0$0,1,0,0
12688.0,81784.0,81752.0,81896.0$0,0,0,1
6336.0,81964.0,81752.0,81908.0$0,1,0,0
8456.0,81984.0,81824.0,81972.0$0,0,0,1
6372.0,82084.0,81824.0,81984.0$0,1,0,0
8488.0,82104.0,81940.0,82100.0$0,0,1,0
15292.0,81960.0,81940.0,82116.0$0,0,0,1
12536.0,82148.0,81940.0,82128.0$0,1,0,0
12892.0,82160.0,82172.0,82152.0$0,0,0,1
10684.0,82360.0,82172.0,82164.0$0,1,0,0
11404.0,82588.0,82272.0,82532.0$0,1,0,0
11416.0,82648.0,82588.0,82592.0$0,1,0,0
12140.0,82664.0,82672.0,82656.0$0,0,0,1
12484.0,82764.0,82688.0,82676.0$0,1,0,0
14380.0,82784.0,82792.0,82776.0$0,0,1,0
11440.0,82848.0,82792.0,82800.0$0,1,0,0
60704.0,82848.0,82672.0,82876.0$0,0,0,1
11644.0,82904.0,82560.0,82984.0$0,0,0,1
5048.0,83064.0,82792.0,83056.0$0,1,0,0
10472.0,83268.0,83124.0,83092.0$0,1,0,0
12556.0,83288.0,83292.0,83284.0$0,0,1,0
11520.0,83320.0,83292.0,83296.0$0,1,0,0
12292.0,83336.0,83016.0,83340.0$0,0,0,1
7212.0,83364.0,83040.0,83356.0$0,1,0,0
13356.0,83392.0,83056.0,83376.0$0,1,0,0
13356.0,83420.0,83404.0,83404.0$0,0,1,0
14396.0,83448.0,83404.0,83416.0$0,0,1,0
27084.0,83460.0,83408.0,83420.0$0,1,0,0
27132.0,83492.0,83464.0,83456.0$0,1,0,0
29124.0,83512.0,83168.0,83532.0$0,0,0,1
9308.0,83560.0,83192.0,83552.0$0,1,0,0
9316.0,83580.0,83232.0,83572.0$0,1,0,0
15460.0,83608.0,83272.0,83600.0$0,0,0,1
13128.0,83608.0,83280.0,83612.0$0,0,0,1
10032.0,83632.0,83296.0,83608.0$0,0,0,1
11384.0,83996.0,83676.0,83636.0$0,1,0,0
12672.0,84424.0,83820.0,84304.0$0,1,0,0
12672.0,84452.0,84452.0,84436.0$0,0,0,1
12696.0,84544.0,84468.0,84456.0$0,1,0,0
14132.0,84560.0,84572.0,84556.0$0,0,1,0
13744.0,84592.0,84592.0,84580.0$0,0,1,0
15368.0,84608.0,84612.0,84596.0$0,0,1,0
27412.0,84616.0,84620.0,84600.0$0,0,0,1
12204.0,84808.0,84628.0,84620.0$0,1,0,0
13276.0,84832.0,84840.0,84824.0$0,0,1,0
12744.0,84868.0,84860.0,84848.0$0,1,0,0
14196.0,84884.0,84872.0,84876.0$0,0,1,0
14052.0,84916.0,84872.0,84888.0$0,1,0,0
16044.0,84936.0,84916.0,84916.0$0,1,0,0
17496.0,84952.0,84936.0,84932.0$0,1,0,0
17508.0,84968.0,84956.0,84952.0$0,0,1,0
66716.0,84972.0,84984.0,84972.0$0,0,1,0
15604.0,85040.0,85004.0,84996.0$0,1,0,0
17596.0,85060.0,84692.0,85112.0$0,0,0,1
16556.0,85144.0,84492.0,85324.0$0,0,0,1
14512.0,85388.0,84500.0,85336.0$0,1,0,0
14512.0,85416.0,85420.0,85400.0$0,1,0,0
14520.0,85488.0,84944.0,85448.0$0,1,0,0
15592.0,85512.0,85512.0,85492.0$0,0,1,0
63308.0,85532.0,85532.0,85524.0$0,0,0,1
15608.0,85552.0,85540.0,85544.0$0,0,1,0
14144.0,85648.0,85540.0,85556.0$0,1,0,0
14524.0,85672.0,85676.0,85656.0$0,1,0,0
15644.0,85696.0,85700.0,85692.0$0,0,1,0
17820.0,85716.0,85700.0,85704.0$0,0,1,0
16376.0,85744.0,85700.0,85716.0$0,1,0,0
17828.0,85760.0,85752.0,85732.0$0,0,1,0
27756.0,85796.0,85752.0,85752.0$0,1,0,0
29940.0,85816.0,85268.0,85880.0$0,0,0,1
16876.0,85912.0,85268.0,85892.0$0,1,0,0
16880.0,85932.0,85924.0,85916.0$0,0,1,0
16464.0,85972.0,85944.0,85948.0$0,0,0,1
21172.0,85960.0,85944.0,85960.0$0,0,1,0
17940.0,86012.0,85964.0,85976.0$0,1,0,0
16876.0,86040.0,86016.0,86012.0$0,0,1,0
